timestamp,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,temp_m1_C,temp_m2_C,temp_m3_C,temp_m4_C,temp_m5_C,temp_m6_C,temp_m7_C,temp_m8_C,rpi_temp_C,cpu_percent,mem_total_B,mem_used_B,mem_free_B,load1,load5,load15,disk_total_B,disk_used_B
2026-05-06T16:06:24.577967+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.628564+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.678684+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.733031+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.783933+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.836778+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.891483+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.943525+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:24.994974+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
2026-05-06T16:06:25.045495+02:00,-0.001967079371826869,0.17596113308600245,0.220999584653385,-2.6620548449301062,1.3803182050305807,-1.5010207043754398,1.5866411136147351,0.24035322706161694,-0.7188722258002581,-0.010645211925406795,-1.2825005922621888,0.42960727419777234,51.0,52.0,52.0,43.0,43.0,26.0,30.0,27.0,51.0,,,,,,,,,
